direction_type,layer,seed,alpha,split,pair_id,country,correct_capital,false_capital,correct_total_logprob,false_total_logprob,correct_avg_token_logprob,false_avg_token_logprob,correct_completion_tokens,false_completion_tokens,total_margin,avg_token_margin,baseline_total_margin,baseline_avg_token_margin,delta_total_margin,observed_delta_avg_token_margin,prefers_correct_total,prefers_correct_avg_token,layer_projection,seed_projection,correct_capital_projection,false_capital_projection,correct_completion_tokens_projection,false_completion_tokens_projection,correct_unembedding_projection_avg,false_unembedding_projection_avg,unembedding_projection_margin,projection_note,predicted_delta_avg_token_margin,projection_residual_observed_minus_predicted
random_direction,6,42,4.0,train,balanced_capital_australia_new_zealand,Australia,Canberra,Wellington,-7.052905082702637,-9.870471954345703,-7.052905082702637,-9.870471954345703,1,1,2.8175668716430664,2.8175668716430664,2.878046989440918,2.878046989440918,-0.0604801177978515,-0.0604801177978515,1,1,6,42,Canberra,Wellington,1,1,-0.09463932365179062,-0.08699170500040054,-0.007647618651390076,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.030590474605560303,-0.029889643192291197
random_direction,6,42,4.0,test,balanced_capital_belgium_austria,Austria,Vienna,Brussels,-7.672991752624512,-9.434697151184082,-7.672991752624512,-9.434697151184082,1,1,1.7617053985595703,1.7617053985595703,1.782949447631836,1.782949447631836,-0.0212440490722656,-0.0212440490722656,1,1,6,42,Vienna,Brussels,1,1,0.04843241721391678,0.05619774013757706,-0.007765322923660278,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.031061291694641113,0.009817242622375513
random_direction,6,42,4.0,train,balanced_capital_bangladesh_sri_lanka,Bangladesh,Dhaka,Sri Jayawardenepura Kotte,-7.56564346794039,-55.49939155578613,-3.782821733970195,-6.937423944473267,2,8,47.93374808784574,3.1546022105030715,48.05882155895233,3.1750001907348637,-0.1250734711065888,-0.0203979802317917,1,1,6,42,Dhaka,Sri Jayawardenepura Kotte,2,8,-0.05686055123806,-0.04719753935933113,-0.009663011878728867,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.038652047514915466,0.018254067283123766
random_direction,6,42,4.0,test,balanced_capital_belgium_austria,Belgium,Brussels,Vienna,-6.907331466674805,-9.729751586914062,-6.907331466674805,-9.729751586914062,1,1,2.822420120239258,2.822420120239258,2.8982043266296387,2.8982043266296387,-0.0757842063903808,-0.0757842063903808,1,1,6,42,Brussels,Vienna,1,1,0.05619774013757706,0.04843241721391678,0.007765322923660278,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.031061291694641113,-0.10684549808502192
random_direction,6,42,4.0,test,balanced_capital_paraguay_bolivia,Bolivia,Sucre,Asuncion,-16.421751141548157,-12.930954448878763,-8.210875570774078,-4.310318149626255,2,3,-3.490796692669392,-3.9005574211478233,-3.4206997007131577,-3.8808053086201353,-0.0700969919562339,-0.019752112527688,0,0,6,42,Sucre,Asuncion,2,3,-0.0018283044919371605,-0.06913482397794724,0.06730651948601007,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.2692260779440403,-0.2889781904717283
random_direction,6,42,4.0,train,balanced_capital_mexico_brazil,Brazil,Brasilia,Mexico City,-8.450416035950184,-8.196146488189697,-4.225208017975092,-4.098073244094849,2,2,-0.2542695477604866,-0.1271347738802433,-0.264525443315506,-0.132262721657753,0.0102558955550193,0.0051279477775096,0,0,6,42,Brasilia,Mexico City,2,2,-0.06195593997836113,-0.052850402891635895,-0.009105537086725235,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.03642214834690094,0.04155009612441054
random_direction,6,42,4.0,test,balanced_capital_myanmar_cambodia,Cambodia,Phnom Penh,Naypyidaw,-8.437831138377078,-18.89871376752853,-2.109457784594269,-4.7246784418821335,4,4,10.460882629151456,2.615220657287864,10.56414359851624,2.64103589962906,-0.1032609693647828,-0.0258152423411957,1,1,6,42,Phnom Penh,Naypyidaw,4,4,-0.014649730175733566,-0.048306290060281754,0.03365655988454819,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.13462623953819275,-0.16044148187938845
random_direction,6,42,4.0,train,balanced_capital_canada_united_states,Canada,Ottawa,"Washington, D.C.",-7.496943473815918,-11.307230399164837,-7.496943473815918,-1.884538399860806,1,6,3.810286925348919,-5.612405073955112,3.935151319834404,-5.560868147159151,-0.1248643944854848,-0.0515369267959613,1,0,6,42,Ottawa,"Washington, D.C.",1,6,-0.10341866314411163,-0.07318917661905289,-0.030229486525058746,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.12091794610023499,0.06938101930427368
random_direction,6,42,4.0,train,balanced_capital_argentina_chile,Chile,Santiago,Buenos Aires,-7.215321063995361,-10.168155539548025,-7.215321063995361,-5.084077769774012,1,2,2.952834475552663,-2.131243294221349,3.045363406825345,-2.0896792508719955,-0.0925289312726818,-0.0415640433493536,1,0,6,42,Santiago,Buenos Aires,1,2,0.046828530728816986,0.14009636640548706,-0.09326783567667007,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.3730713427066803,0.3315072993573267
random_direction,6,42,4.0,train,balanced_capital_india_china,China,Beijing,New Delhi,-5.589717864990234,-9.871516704559326,-5.589717864990234,-4.935758352279663,1,2,4.281798839569092,-0.6539595127105713,4.296520829200745,-0.6406132578849792,-0.0147219896316528,-0.013346254825592,1,0,6,42,Beijing,New Delhi,1,2,-0.08261053264141083,-0.09092608094215393,0.008315548300743103,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.03326219320297241,-0.04660844802856441
random_direction,6,42,4.0,train,balanced_capital_peru_colombia,Colombia,Bogota,Lima,-8.191504657268524,-10.161808967590332,-4.095752328634262,-10.161808967590332,2,1,1.970304310321808,6.06605663895607,1.922819435596466,6.025513797998428,0.0474848747253418,0.0405428409576416,1,1,6,42,Bogota,Lima,2,1,-0.06122502312064171,0.07641210407018661,-0.13763712719082832,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.5505485087633133,0.5910913497209549
random_direction,6,42,4.0,test,balanced_capital_costa_rica_panama,Costa Rica,San Jose,Panama City,-10.109748363494871,-9.464330911636353,-5.0548741817474365,-4.732165455818176,2,2,-0.6454174518585205,-0.3227087259292602,-0.7697433233261108,-0.3848716616630554,0.1243258714675903,0.0621629357337951,0,0,6,42,San Jose,Panama City,2,2,0.059977591037750244,-0.025704793632030487,0.08568238466978073,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.3427295386791229,-0.2805666029453278
random_direction,6,42,4.0,train,balanced_capital_laos_cuba,Cuba,Havana,Vientiane,-7.242925643920898,-12.123957216739656,-7.242925643920898,-4.041319072246552,1,3,4.881031572818756,-3.201606571674347,4.876081719994545,-3.2042826761802035,0.0049498528242111,0.0026761045058565,1,0,6,42,Havana,Vientiane,1,3,0.030466100201010704,0.03156819939613342,-0.0011020991951227188,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.004408396780490875,0.007084501286347375
random_direction,6,42,4.0,train,balanced_capital_czech_republic_hungary,Czech Republic,Prague,Budapest,-7.243638038635254,-7.203956604003906,-7.243638038635254,-7.203956604003906,1,1,-0.0396814346313476,-0.0396814346313476,-0.0111799240112304,-0.0111799240112304,-0.0285015106201171,-0.0285015106201171,0,0,6,42,Prague,Budapest,1,1,-0.12098922580480576,-0.04014478251338005,-0.0808444432914257,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.3233777731657028,0.29487626254558574
random_direction,6,42,4.0,test,balanced_capital_denmark_ireland,Denmark,Copenhagen,Dublin,-6.672605514526367,-9.530224800109863,-6.672605514526367,-9.530224800109863,1,1,2.857619285583496,2.857619285583496,2.865792751312256,2.865792751312256,-0.0081734657287597,-0.0081734657287597,1,1,6,42,Copenhagen,Dublin,1,1,0.047984614968299866,-0.3246411979198456,0.37262581288814545,static W_U projection of the steering direction; ignores final layernorm and downstream layers,1.4905032515525818,-1.4986767172813416
random_direction,6,42,4.0,train,balanced_capital_jamaica_dominican_republic,Dominican Republic,Santo Domingo,Kingston,-10.338542100274935,-13.910594940185549,-2.067708420054987,-13.910594940185549,5,1,3.5720528399106115,11.84288652013056,3.627133798552677,11.87817181586288,-0.0550809586420655,-0.0352852957323204,1,1,6,42,Santo Domingo,Kingston,5,1,0.05608325079083443,0.07356617599725723,-0.017482925206422806,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.06993170082569122,0.03464640509337082
random_direction,6,42,4.0,train,balanced_capital_ecuador_saudi_arabia,Ecuador,Quito,Riyadh,-11.37409464083612,-12.167964935302734,-5.68704732041806,-12.167964935302734,2,1,0.7938702944666147,6.4809176148846745,0.7931534498929977,6.50071033090353,0.0007168445736169,-0.0197927160188555,1,1,6,42,Quito,Riyadh,2,1,0.08639323711395264,-0.2010572850704193,0.28745052218437195,static W_U projection of the steering direction; ignores final layernorm and downstream layers,1.1498020887374878,-1.1695948047563434
random_direction,6,42,4.0,train,balanced_capital_turkey_egypt,Egypt,Cairo,Ankara,-5.482577800750732,-10.081198692321776,-5.482577800750732,-10.081198692321776,1,1,4.598620891571045,4.598620891571045,4.685157775878906,4.685157775878906,-0.0865368843078613,-0.0865368843078613,1,1,6,42,Cairo,Ankara,1,1,-0.32980117201805115,-0.16002334654331207,-0.16977782547473907,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.6791113018989563,0.592574417591095
random_direction,6,42,4.0,train,balanced_capital_ethiopia_nigeria,Ethiopia,Addis Ababa,Abuja,-11.476342658486828,-10.810858607292175,-2.869085664621707,-5.405429303646088,4,2,-0.6654840511946531,2.5363436390243805,-0.8062814613563205,2.4723635877077186,0.1407974101616673,0.0639800513166619,0,1,6,42,Addis Ababa,Abuja,4,2,-0.13527733087539673,-0.05417972803115845,-0.08109760284423828,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.3243904113769531,0.388370462693615
random_direction,6,42,4.0,train,balanced_capital_sweden_finland,Finland,Helsinki,Stockholm,-6.304468631744385,-8.469287872314453,-6.304468631744385,-8.469287872314453,1,1,2.1648192405700684,2.1648192405700684,2.2060022354125977,2.2060022354125977,-0.0411829948425293,-0.0411829948425293,1,1,6,42,Helsinki,Stockholm,1,1,-0.2030465453863144,-0.026654765009880066,-0.17639178037643433,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.7055671215057373,0.664384126663208
random_direction,6,42,4.0,train,balanced_capital_france_germany,France,Paris,Berlin,-6.499142646789551,-8.17348575592041,-6.499142646789551,-8.17348575592041,1,1,1.6743431091308594,1.6743431091308594,1.8545584678649905,1.8545584678649905,-0.1802153587341308,-0.1802153587341308,1,1,6,42,Paris,Berlin,1,1,-0.00788581371307373,-0.001915453001856804,-0.005970360711216927,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.023881442844867706,-0.1563339158892631
random_direction,6,42,4.0,train,balanced_capital_france_germany,Germany,Berlin,Paris,-5.156572341918945,-8.442132949829102,-5.156572341918945,-8.442132949829102,1,1,3.285560607910156,3.285560607910156,3.231533527374268,3.231533527374268,0.0540270805358886,0.0540270805358886,1,1,6,42,Berlin,Paris,1,1,-0.001915453001856804,-0.00788581371307373,0.005970360711216927,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.023881442844867706,0.030145637691020896
random_direction,6,42,4.0,train,balanced_capital_ghana_south_africa,Ghana,Accra,Pretoria,-11.163437262177467,-12.643610060214996,-5.581718631088734,-6.321805030107498,2,2,1.480172798037529,0.7400863990187645,1.495969488983974,0.7479847444919869,-0.0157966909464448,-0.0078983454732224,1,1,6,42,Accra,Pretoria,2,2,-0.0550459586083889,-0.17624706029891968,0.12120110169053078,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.4848044067621231,-0.4927027522353455
random_direction,6,42,4.0,test,balanced_capital_greece_norway,Greece,Athens,Oslo,-3.970240592956543,-15.060019493103027,-3.970240592956543,-15.060019493103027,1,1,11.089778900146484,11.089778900146484,11.22616171836853,11.22616171836853,-0.1363828182220459,-0.1363828182220459,1,1,6,42,Athens,Oslo,1,1,-0.20960524678230286,0.029049452394247055,-0.2386546991765499,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.9546187967061996,0.8182359784841537
random_direction,6,42,4.0,train,balanced_capital_czech_republic_hungary,Hungary,Budapest,Prague,-5.200732231140137,-9.326778411865234,-5.200732231140137,-9.326778411865234,1,1,4.126046180725098,4.126046180725098,4.156188011169434,4.156188011169434,-0.0301418304443359,-0.0301418304443359,1,1,6,42,Budapest,Prague,1,1,-0.04014478251338005,-0.12098922580480576,0.0808444432914257,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.3233777731657028,-0.3535196036100387
random_direction,6,42,4.0,test,balanced_capital_united_kingdom_iceland,Iceland,Reykjavik,London,-7.5327272267240915,-8.956829071044922,-1.8831818066810229,-8.956829071044922,4,1,1.4241018443208304,7.073647264363899,1.4369847150956048,7.117717667726538,-0.0128828707747743,-0.0440704033626389,1,1,6,42,Reykjavik,London,4,1,0.01530027762055397,-0.012378191575407982,0.027678469195961952,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.11071387678384781,-0.1547842801464867
random_direction,6,42,4.0,train,balanced_capital_india_china,India,New Delhi,Beijing,-8.108588255941868,-8.782752990722656,-4.054294127970934,-8.782752990722656,2,1,0.6741647347807884,4.728458862751722,0.7437442243099213,4.796292468905449,-0.0695794895291328,-0.0678336061537265,1,1,6,42,New Delhi,Beijing,2,1,-0.09092608094215393,-0.08261053264141083,-0.008315548300743103,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.03326219320297241,-0.03457141295075408
random_direction,6,42,4.0,test,balanced_capital_indonesia_malaysia,Indonesia,Jakarta,Kuala Lumpur,-6.418094158172607,-9.047261152416468,-6.418094158172607,-4.523630576208234,1,2,2.62916699424386,-1.8944635819643736,2.7840865408070385,-1.7747577053960413,-0.1549195465631783,-0.1197058765683323,1,0,6,42,Jakarta,Kuala Lumpur,1,2,-0.13953977823257446,0.4073825180530548,-0.5469222962856293,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-2.187689185142517,2.0679833085741848
random_direction,6,42,4.0,train,balanced_capital_iran_iraq,Iran,Tehran,Baghdad,-5.193902969360352,-9.264142990112305,-5.193902969360352,-9.264142990112305,1,1,4.070240020751953,4.070240020751953,4.082050323486328,4.082050323486328,-0.011810302734375,-0.011810302734375,1,1,6,42,Tehran,Baghdad,1,1,-0.2236648052930832,-0.2997991442680359,0.0761343389749527,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.3045373558998108,-0.3163476586341858
random_direction,6,42,4.0,train,balanced_capital_iran_iraq,Iraq,Baghdad,Tehran,-6.497072219848633,-8.592308044433594,-6.497072219848633,-8.592308044433594,1,1,2.095235824584961,2.095235824584961,2.1378960609436035,2.1378960609436035,-0.0426602363586425,-0.0426602363586425,1,1,6,42,Baghdad,Tehran,1,1,-0.2997991442680359,-0.2236648052930832,-0.0761343389749527,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.3045373558998108,0.26187711954116827
random_direction,6,42,4.0,test,balanced_capital_denmark_ireland,Ireland,Dublin,Copenhagen,-5.348464012145996,-12.18695831298828,-5.348464012145996,-12.18695831298828,1,1,6.838494300842285,6.838494300842285,6.948215484619141,6.948215484619141,-0.1097211837768554,-0.1097211837768554,1,1,6,42,Dublin,Copenhagen,1,1,-0.3246411979198456,0.047984614968299866,-0.37262581288814545,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-1.4905032515525818,1.3807820677757263
random_direction,6,42,4.0,test,balanced_capital_israel_jordan,Israel,Jerusalem,Amman,-6.450973510742188,-9.77018803358078,-6.450973510742188,-4.88509401679039,1,2,3.3192145228385925,-1.5658794939517977,3.4701051712036133,-1.4556570053100586,-0.1508906483650207,-0.1102224886417388,1,0,6,42,Jerusalem,Amman,1,2,0.0638437271118164,0.07395792007446289,-0.010114192962646484,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.04045677185058594,-0.06976571679115286
